Left_Elbow,Right_Elbow,Right_Knee,Left_Knee,Right_Shoulder,Left_Shoulder,Left_Hip,Right_Hip,label
188.4817158186653,190.99585148960347,68.21724930585869,121.0229363104715,184.4321212998184,188.3326676572424,92.29002552791412,233.90430593778893,4.0
173.8786170004988,182.7026647940152,54.41075348000954,118.7186124957779,142.64704702858697,158.7999964316977,66.98807961513513,121.19310545523912,4.0
216.03574507485823,218.27060944681807,74.18244949638358,121.24806156253656,26.42464035260372,31.575079615711715,83.64337112108164,145.5550135368876,4.0
155.5342355040635,171.7008678131276,73.83317604574482,138.30729765819186,178.82098157988986,184.5958411840675,89.03797740487605,119.46762684648988,4.0
179.4155076182386,183.62138496269347,182.5675293310796,186.8255646065614,96.8553163257619,99.11995891969052,88.32378067284282,172.2372524932514,5.0
184.9704985718224,192.85076508963093,173.15429582004154,186.0583890115129,84.68070666603951,101.82974883823658,180.2141654720664,251.28235013120064,5.0
157.46128170727533,166.44214196291844,169.92066232757256,182.39142784535537,272.4204441392513,275.2090857620218,95.37845306540557,160.03801040164495,5.0
186.3800000918588,188.7446991033542,164.3027155563547,193.77920408851,90.2809370651495,96.5180564906364,79.57554078700488,180.93750624112025,5.0
186.96428050478468,187.135115658921,181.88766335721584,183.55636722438456,62.52007452912734,135.47809917572445,41.21797196449336,156.3563206643975,5.0
169.92077679212724,177.62019307753403,166.6889009156922,173.4747773759001,70.35237708057262,235.11259540281333,71.27498789329458,168.88610638536454,5.0
193.73135824771705,194.2339344812584,173.40097882212086,193.5369860333127,85.5881504216657,101.512340343527,81.69568516239792,172.59873483971313,5.0
202.5992745536749,203.127562346494,176.40918405905856,181.3172695000997,79.62147372979672,95.9043648595465,79.04822478329679,161.47727315834453,5.0
164.61970794666,169.34398506316734,172.93465367896704,179.69446575101892,258.95794297626054,274.267679297188,87.05639499055168,165.90449885353047,5.0
170.56529111117413,174.42328158037552,177.15353747893653,181.72323905793195,83.57632324093592,236.4002602213747,58.91677175980969,170.89469885790905,5.0
187.42894967415705,195.18642536817228,179.36857781061278,189.4967371089328,78.91380121500733,96.45711054019628,161.4186678227928,266.869675654109,5.0
185.43972873960865,189.4108246345349,161.89614581553434,176.75296628538334,91.43007764478811,103.48094292556912,76.78710309007553,171.24081371192233,5.0
183.6122691772591,186.1974622292344,176.64433505002174,183.80962350815284,87.43747959901796,128.82323132722735,71.14100718812296,196.889197535786,5.0
162.36704285758037,169.9478394102748,174.1419304420303,178.08998960998514,76.78169183735504,247.57798978823763,62.60225238527491,167.77439492546694,5.0
164.64325573140238,167.92406780307692,176.31581661132105,182.83356613448024,261.9910221365749,279.5031230530326,74.37604098898125,159.86524366311238,5.0
